,Party_Id,Mean_Business,Median_Business,Total_Business,Mean_Days,Median_Days,Mean_Ship_Delay,Median_Ship_Delay,Mean_Initial_Delay,Median_Initial_Delay,Total_Transactions
8527,510932699,338.44,338.44,676.88,7.0,7.0,4.5,4.5,2.5,2.5,2
8528,511002789,36.04,36.04,72.08,5.0,5.0,2.5,2.5,2.5,2.5,2
8529,511003789,465.0,465.0,465.0,8.0,8.0,5.0,5.0,3.0,3.0,1
8530,511011699,54.7766666667,37.35,328.66,4.0,4.0,2.66666666667,2.5,1.33333333333,1.0,6
8531,511011789,173.15,173.15,173.15,6.0,6.0,6.0,6.0,0.0,0.0,1
8532,511022699,27.605,27.605,55.21,5.0,5.0,4.0,4.0,1.0,1.0,2
8533,511027699,106.96,106.96,106.96,16.0,16.0,3.0,3.0,13.0,13.0,1
8534,511034789,43.45,43.45,86.9,7.0,7.0,5.5,5.5,1.5,1.5,2
8535,511106789,55.035,55.035,110.07,8.5,8.5,5.0,5.0,3.5,3.5,2
8536,511109789,72.63,72.63,72.63,5.0,5.0,4.0,4.0,1.0,1.0,1
8537,511116699,46.28,46.28,46.28,7.0,7.0,3.0,3.0,4.0,4.0,1
8538,511121699,426.93,426.93,426.93,6.0,6.0,3.0,3.0,3.0,3.0,1
8539,511128699,55.62,55.62,55.62,6.0,6.0,5.0,5.0,1.0,1.0,1
8540,511210699,87.66,87.66,87.66,5.0,5.0,4.0,4.0,1.0,1.0,1
8541,511222699,60.65,60.65,121.3,9.0,9.0,6.0,6.0,3.0,3.0,2
8542,511235789,158.19,158.19,316.38,5.0,5.0,3.0,3.0,2.0,2.0,2
8543,511309699,88.29,88.29,88.29,6.0,6.0,4.0,4.0,2.0,2.0,1
8544,511319789,52.2455,42.21,1044.91,5.42105263158,,2.47368421053,,2.85,2.0,20
8545,511324699,45.1214285714,51.16,315.85,5.42857142857,5.0,3.42857142857,4.0,2.0,2.0,7
8546,511324789,49.171875,41.275,786.75,7.71428571429,,3.85714285714,,3.5625,2.0,16
8547,511334789,102.84,102.84,102.84,13.0,13.0,12.0,12.0,1.0,1.0,1
8548,511401789,59.7742857143,73.65,418.42,4.42857142857,4.0,2.0,2.0,2.42857142857,2.0,7
8549,511406789,78.48,78.48,78.48,6.0,6.0,5.0,5.0,1.0,1.0,1
8550,511410699,288.85,288.85,288.85,8.0,8.0,4.0,4.0,4.0,4.0,1
8551,511421789,27.08,27.08,27.08,11.0,11.0,9.0,9.0,2.0,2.0,1
8552,511429699,51.5514285714,44.24,2165.16,5.95238095238,6.0,3.64285714286,3.0,2.30952380952,2.0,42
8553,511432789,60.2,48.85,662.2,5.18181818182,5.0,3.45454545455,4.0,1.72727272727,2.0,11
8554,511434699,58.3166666667,58.26,349.9,5.0,,2.6,,2.4,,6
8555,511506699,68.415,68.415,136.83,6.0,6.0,5.0,5.0,1.0,1.0,2
8556,511510699,37.77,37.77,37.77,3.0,3.0,2.0,2.0,1.0,1.0,1
8557,511510789,154.72,154.72,154.72,5.0,5.0,4.0,4.0,1.0,1.0,1
8558,511611699,31.81,31.81,31.81,6.0,6.0,4.0,4.0,2.0,2.0,1
8559,511611789,23.54,23.54,23.54,5.0,5.0,3.0,3.0,2.0,2.0,1
8560,511613789,47.65,47.65,47.65,3.0,3.0,2.0,2.0,1.0,1.0,1
8561,511619699,57.1,57.1,114.2,8.5,8.5,7.0,7.0,1.5,1.5,2
8562,511705699,237.16,237.16,237.16,3.0,3.0,2.0,2.0,1.0,1.0,1
8563,511709789,50.505,50.505,101.01,4.0,4.0,3.0,3.0,1.0,1.0,2
8564,511711699,176.73,176.73,353.46,3.5,3.5,2.0,2.0,1.5,1.5,2
8565,511711789,38.4833333333,29.43,115.45,6.66666666667,7.0,4.0,5.0,2.66666666667,2.0,3
8566,511712789,172.6,172.6,172.6,10.0,10.0,2.0,2.0,8.0,8.0,1
8567,511734789,64.62,64.62,64.62,6.0,6.0,5.0,5.0,1.0,1.0,1
8568,511810789,117.97,0.0,707.82,13.0,,3.0,,10.0,10.0,6
8569,511811789,31.95,31.95,63.9,5.0,5.0,3.0,3.0,2.0,2.0,2
8570,511821699,51.02,44.39,153.06,5.66666666667,5.0,3.66666666667,4.0,2.0,2.0,3
8571,511822789,69.96,69.96,69.96,19.0,19.0,16.0,16.0,3.0,3.0,1
8572,511835789,165.4,165.4,165.4,4.0,4.0,3.0,3.0,1.0,1.0,1
8573,511911699,59.95,59.95,119.9,9.5,9.5,0.0,0.0,9.5,9.5,2
8574,511923789,66.004,34.8,330.02,7.0,7.0,5.4,6.0,1.6,2.0,5
8575,511931789,121.465714286,90.6,850.26,6.57142857143,7.0,4.28571428571,4.0,2.28571428571,3.0,7
8576,511935789,36.3685714286,38.26,763.74,6.95,,3.05,,3.7619047619,2.0,21
8577,511936699,56.64,56.64,56.64,4.0,4.0,3.0,3.0,1.0,1.0,1
8578,511939789,68.64,60.96,617.76,7.11111111111,8.0,4.66666666667,5.0,2.44444444444,3.0,9
8579,512009699,82.715,82.715,165.43,5.0,5.0,2.5,2.5,2.5,2.5,2
8580,512009789,57.745,57.745,115.49,3.5,3.5,1.5,1.5,2.0,2.0,2
8581,512011699,178.35,178.35,178.35,5.0,5.0,2.0,2.0,3.0,3.0,1
8582,512012789,46.9733333333,46.8,140.92,5.66666666667,5.0,3.33333333333,3.0,2.33333333333,2.0,3
8583,512013789,50.0453488372,37.96,2151.95,5.89189189189,,3.78378378378,,2.06976744186,2.0,43
8584,512020699,51.92,51.92,51.92,2.0,2.0,1.0,1.0,1.0,1.0,1
8585,512105789,47.66,47.66,47.66,6.0,6.0,4.0,4.0,2.0,2.0,1
8586,512106699,66.78,66.78,66.78,7.0,7.0,4.0,4.0,3.0,3.0,1
8587,512109699,465.42,465.42,465.42,4.0,4.0,3.0,3.0,1.0,1.0,1
8588,512113699,56.8295454545,41.46,1250.25,5.31578947368,,3.15789473684,,2.09090909091,2.0,22
8589,512129699,35.1933333333,20.63,105.58,5.0,6.0,3.33333333333,4.0,1.66666666667,2.0,3
8590,512210699,454.14,454.14,454.14,2.0,2.0,2.0,2.0,0.0,0.0,1
8591,512210789,450.52,450.52,450.52,8.0,8.0,6.0,6.0,2.0,2.0,1
8592,512211699,174.25,174.25,174.25,8.0,8.0,5.0,5.0,3.0,3.0,1
8593,512211789,48.19,48.19,48.19,6.0,6.0,3.0,3.0,3.0,3.0,1
8594,512218789,109.68,109.68,109.68,5.0,5.0,4.0,4.0,1.0,1.0,1
8595,512228789,728.6175,0.0,5828.94,21.0,,1.0,,20.0,20.0,8
8596,512304789,25.725,25.725,51.45,2.0,2.0,1.0,1.0,1.0,1.0,2
8597,512313789,359.84,359.84,359.84,4.0,4.0,2.0,2.0,2.0,2.0,1
8598,512318699,47.0291666667,38.37,1693.05,11.1944444444,8.0,4.69444444444,5.0,6.5,3.0,36
8599,512325699,104.055,104.055,208.11,6.0,6.0,4.0,4.0,2.0,2.0,2
8600,512325789,47.54,47.54,47.54,4.0,4.0,2.0,2.0,2.0,2.0,1
8601,512335699,53.15,40.245,425.2,3.125,3.0,1.375,1.0,1.75,2.0,8
8602,512405699,29.53,29.53,59.06,6.5,6.5,3.5,3.5,3.0,3.0,2
8603,512411699,37.32,37.32,74.64,5.5,5.5,3.0,3.0,2.5,2.5,2
8604,512414699,70.085,70.085,140.17,9.0,9.0,5.5,5.5,3.5,3.5,2
8605,512414789,46.0016666667,48.68,276.01,7.83333333333,5.5,3.0,2.5,4.83333333333,2.0,6
8606,512435699,85.3375,73.485,341.35,5.25,5.0,3.75,4.0,1.5,1.0,4
8607,512437699,69.1158333333,47.02,829.39,6.25,6.0,3.91666666667,4.0,2.33333333333,2.0,12
8608,512438699,217.98,217.98,217.98,4.0,4.0,2.0,2.0,2.0,2.0,1
8609,512511789,96.33,96.33,96.33,8.0,8.0,7.0,7.0,1.0,1.0,1
8610,512520789,47.665,47.665,95.33,5.0,5.0,3.0,3.0,2.0,2.0,2
8611,512531789,59.59,49.2,655.49,6.36363636364,6.0,4.09090909091,4.0,2.27272727273,2.0,11
8612,512605789,97.59,97.01,292.77,5.0,4.0,3.0,3.0,2.0,2.0,3
8613,512611699,33.21,33.21,33.21,4.0,4.0,2.0,2.0,2.0,2.0,1
8614,512624789,47.2272972973,42.66,1747.41,7.54054054054,6.0,3.81081081081,4.0,3.72972972973,2.0,37
8615,512627789,52.96,52.96,105.92,16.5,16.5,5.5,5.5,11.0,11.0,2
8616,512630789,67.6222695035,47.84,9534.74,6.32352941176,,3.27205882353,,3.01418439716,3.0,141
8617,512710789,33.8933333333,27.01,101.68,22.6666666667,29.0,12.3333333333,3.0,10.3333333333,2.0,3
8618,512712789,74.9433333333,34.25,449.66,5.33333333333,5.0,2.5,2.0,2.83333333333,3.0,6
8619,512729789,46.555,46.555,93.11,5.5,5.5,4.0,4.0,1.5,1.5,2
8620,512809699,29.905,30.685,119.62,5.5,5.5,3.75,4.0,1.75,2.0,4
8621,512809789,41.3,41.3,41.3,6.0,6.0,4.0,4.0,2.0,2.0,1
8622,512810789,82.65875,80.735,661.27,5.125,5.0,3.5,3.0,1.625,2.0,8
8623,512826699,215.15,215.15,215.15,4.0,4.0,2.0,2.0,2.0,2.0,1
8624,512827789,84.095,79.47,336.38,6.25,6.5,4.75,4.5,1.5,1.0,4
8625,512828789,65.13,45.92,325.65,5.8,6.0,3.8,3.0,2.0,2.0,5
8626,512834699,31.24,31.24,31.24,3.0,3.0,2.0,2.0,1.0,1.0,1
8627,512839789,51.6375,52.825,206.55,3.5,3.5,2.5,2.5,1.0,1.0,4
8628,512906699,128.49,128.49,128.49,5.0,5.0,2.0,2.0,3.0,3.0,1
8629,512919789,49.75,49.75,49.75,4.0,4.0,2.0,2.0,2.0,2.0,1
8630,512920699,61.75,61.75,61.75,5.0,5.0,4.0,4.0,1.0,1.0,1
8631,512928789,85.6496875,64.175,2740.79,7.33333333333,,3.85185185185,,3.21875,2.0,32
8632,512938789,43.7714285714,27.0,612.8,5.23076923077,,3.38461538462,,1.78571428571,2.0,14
8633,513010699,56.77,56.77,113.54,4.0,4.0,2.0,2.0,2.0,2.0,2
8634,513011789,48.18,48.18,48.18,6.0,6.0,4.0,4.0,2.0,2.0,1
8635,513021699,73.5018181818,66.88,808.52,5.9,,4.4,,1.45454545455,1.0,11
8636,513033789,66.0166666667,65.46,594.15,5.33333333333,5.0,2.77777777778,2.0,2.55555555556,3.0,9
8637,513111789,71.19,71.19,71.19,5.0,5.0,4.0,4.0,1.0,1.0,1
8638,513122789,44.1,46.905,529.2,5.5,5.0,3.75,3.5,1.75,2.0,12
8639,513129789,319.195,319.195,638.39,7.5,7.5,3.0,3.0,4.5,4.5,2
8640,513206789,36.26,36.26,36.26,7.0,7.0,4.0,4.0,3.0,3.0,1
8641,513311699,27.07,27.07,27.07,5.0,5.0,2.0,2.0,3.0,3.0,1
8642,513317699,37.01,37.01,37.01,6.0,6.0,4.0,4.0,2.0,2.0,1
8643,513318789,58.97,58.97,58.97,7.0,7.0,3.0,3.0,4.0,4.0,1
8644,513339699,39.75,38.31,119.25,7.66666666667,6.0,5.0,2.0,2.66666666667,3.0,3
8645,513401699,60.9354166667,47.955,4387.35,8.05714285714,,3.35714285714,,4.65277777778,2.0,72
8646,513406699,71.58,72.15,644.22,9.66666666667,8.0,4.0,4.0,5.66666666667,3.0,9
8647,513410699,34.94,34.94,34.94,6.0,6.0,3.0,3.0,3.0,3.0,1
8648,513410789,52.95,52.95,52.95,3.0,3.0,2.0,2.0,1.0,1.0,1
8649,513411789,176.17,176.17,176.17,3.0,3.0,2.0,2.0,1.0,1.0,1
8650,513416789,75.4575,42.11,301.83,4.25,4.5,1.75,2.0,2.5,2.5,4
8651,513418699,403.5,403.5,403.5,8.0,8.0,7.0,7.0,1.0,1.0,1
8652,513418789,85.684,67.8,428.42,6.8,6.0,3.4,3.0,3.4,2.0,5
8653,513423789,128.95,128.95,128.95,8.0,8.0,2.0,2.0,6.0,6.0,1
8654,513503699,83.8414285714,48.15,586.89,5.33333333333,,2.66666666667,,2.71428571429,3.0,7
8655,513506699,739.68,739.68,739.68,2.0,2.0,1.0,1.0,1.0,1.0,1
8656,513506789,214.95,214.95,214.95,7.0,7.0,4.0,4.0,3.0,3.0,1
8657,513510699,86.25,86.25,172.5,6.0,6.0,5.0,5.0,1.0,1.0,2
8658,513511699,51.98,51.98,51.98,9.0,9.0,6.0,6.0,3.0,3.0,1
8659,513521699,57.23,57.23,57.23,7.0,7.0,5.0,5.0,2.0,2.0,1
8660,513524699,134.98,134.98,134.98,5.0,5.0,4.0,4.0,1.0,1.0,1
8661,513525789,74.19,74.19,74.19,4.0,4.0,3.0,3.0,1.0,1.0,1
8662,513533789,39.71375,28.595,317.71,5.875,6.0,3.625,3.5,2.25,2.0,8
8663,513611789,134.2,134.2,134.2,6.0,6.0,2.0,2.0,4.0,4.0,1
8664,513615789,106.225,106.225,212.45,13.0,13.0,3.5,3.5,9.5,9.5,2
8665,513632699,36.685,26.61,220.11,7.66666666667,8.0,5.83333333333,6.0,1.83333333333,2.0,6
8666,513710699,70.835,70.835,141.67,4.5,4.5,3.0,3.0,1.5,1.5,2
8667,513711699,116.882222222,49.98,1051.94,7.66666666667,5.0,2.55555555556,3.0,5.11111111111,2.0,9
8668,513718789,66.319,51.84,1989.57,5.89655172414,,3.10344827586,,2.76666666667,2.0,30
8669,513724789,51.08,59.8,357.56,6.14285714286,6.0,4.14285714286,3.0,2.0,2.0,7
8670,513732699,52.97,52.97,52.97,1.0,1.0,1.0,1.0,0.0,0.0,1
8671,513733789,68.9930081301,55.6,8486.14,5.98245614035,,3.22807017544,,2.73553719008,,123
8672,513805789,70.975,70.975,141.95,3.5,3.5,2.5,2.5,1.0,1.0,2
8673,513810789,40.28,40.28,40.28,7.0,7.0,6.0,6.0,1.0,1.0,1
8674,513811699,71.1216666667,69.95,426.73,4.5,,2.5,,9.5,2.0,6
8675,513811789,651.71,651.71,651.71,5.0,5.0,3.0,3.0,2.0,2.0,1
8676,513826699,73.185,73.185,146.37,6.0,6.0,2.5,2.5,3.5,3.5,2
8677,513834699,117.39,117.39,117.39,4.0,4.0,3.0,3.0,1.0,1.0,1
8678,513837699,46.9933333333,44.73,140.98,6.0,,4.5,,1.33333333333,1.0,3
8679,513911699,23.82,23.82,23.82,5.0,5.0,3.0,3.0,2.0,2.0,1
8680,513911789,104.84,104.84,104.84,8.0,8.0,4.0,4.0,4.0,4.0,1
8681,513921789,93.4415384615,74.96,1214.74,6.30769230769,6.0,3.69230769231,4.0,2.61538461538,3.0,13
8682,513934789,38.964,36.65,389.64,8.4,7.5,5.0,5.0,3.4,2.5,10
8683,513936699,266.18,107.96,798.54,5.33333333333,5.0,3.33333333333,3.0,2.0,2.0,3
8684,514010699,128.76,128.76,128.76,7.0,7.0,6.0,6.0,1.0,1.0,1
8685,514030789,61.7966666667,59.2,185.39,4.33333333333,4.0,2.33333333333,2.0,2.0,2.0,3
8686,514034699,51.425,45.61,514.25,6.5,6.5,3.9,3.0,2.6,2.0,10
8687,514105699,62.0975,57.985,248.39,36.75,5.5,2.25,3.0,34.5,2.0,4
8688,514109789,96.18,96.18,192.36,5.0,5.0,2.0,2.0,3.0,3.0,2
8689,514111789,46.6233333333,49.22,139.87,9.0,12.0,5.66666666667,8.0,3.33333333333,4.0,3
8690,514116789,9.74,9.74,9.74,8.0,8.0,6.0,6.0,2.0,2.0,1
8691,514122699,130.48,65.52,1696.24,7.0,,5.2,,2.07692307692,2.0,13
8692,514127699,39.55,39.55,39.55,5.0,5.0,4.0,4.0,1.0,1.0,1
8693,514128699,43.28,38.735,259.68,19.25,,8.25,,9.0,4.5,6
8694,514129789,40.66,40.66,40.66,7.0,7.0,3.0,3.0,4.0,4.0,1
8695,514211699,183.2025,129.18,732.81,4.66666666667,,3.33333333333,,1.5,2.0,4
8696,514214699,73.6447058824,62.73,1251.96,7.0,,4.5,,2.47058823529,2.0,17
8697,514218789,56.1190909091,52.26,617.31,4.81818181818,5.0,3.36363636364,4.0,1.45454545455,1.0,11
8698,514221789,87.41,87.41,87.41,2.0,2.0,2.0,2.0,0.0,0.0,1
8699,514231789,71.515,73.58,286.06,7.5,8.0,5.25,6.0,2.25,2.0,4
8700,514303789,101.96,101.96,203.92,4.0,4.0,3.5,3.5,0.5,0.5,2
8701,514310699,37.86,37.86,37.86,3.0,3.0,2.0,2.0,1.0,1.0,1
8702,514311699,66.37,66.37,66.37,6.0,6.0,2.0,2.0,4.0,4.0,1
8703,514320789,44.4834782609,34.95,1023.12,8.22727272727,,3.68181818182,,4.47826086957,2.0,23
8704,514321789,66.22,69.88,463.54,4.57142857143,5.0,2.85714285714,3.0,1.71428571429,2.0,7
8705,514331699,49.08,49.08,49.08,6.0,6.0,4.0,4.0,2.0,2.0,1
8706,514333699,107.2,115.44,321.6,5.33333333333,4.0,3.33333333333,2.0,2.0,2.0,3
8707,514402789,44.083,43.185,440.83,4.8,5.0,2.8,3.0,2.0,2.0,10
8708,514405789,35.85,35.85,71.7,5.0,5.0,2.5,2.5,2.5,2.5,2
8709,514410699,47.16,47.16,94.32,4.0,4.0,2.5,2.5,1.5,1.5,2
8710,514411699,63.54,63.54,63.54,4.0,4.0,2.0,2.0,2.0,2.0,1
8711,514411789,40.48,35.1,202.4,7.2,7.0,5.4,5.0,1.8,2.0,5
8712,514439699,48.338,53.97,241.69,6.4,6.0,3.2,3.0,3.2,3.0,5
8713,514504699,37.45,37.45,74.9,10.5,10.5,6.0,6.0,4.5,4.5,2
8714,514519789,57.4165,48.56,1148.33,10.3,7.5,4.1,4.0,6.2,3.0,20
8715,514520699,40.1466666667,25.48,120.44,8.0,8.0,6.0,6.0,2.0,2.0,3
8716,514525699,144.041111111,65.52,1296.37,7.44444444444,6.0,3.22222222222,3.0,4.22222222222,3.0,9
8717,514528789,32.6,32.6,130.4,6.0,6.0,4.0,4.0,2.0,2.0,4
8718,514605699,154.375,127.79,617.5,6.5,7.0,4.75,5.5,1.75,1.5,4
8719,514616789,32.8,32.8,65.6,7.0,7.0,4.0,4.0,3.0,3.0,2
8720,514637789,65.3777777778,62.445,1176.8,6.44444444444,6.5,4.72222222222,5.0,1.72222222222,2.0,18
8721,514639789,53.5911764706,48.48,911.05,11.9375,,5.6875,,5.94117647059,2.0,17
8722,514701789,42.43,42.43,42.43,,,,,2.0,2.0,1
8723,514714699,48.7642857143,43.835,682.7,6.07142857143,5.5,3.35714285714,3.5,2.71428571429,2.0,14
8724,514722699,49.5,49.5,99.0,5.0,5.0,2.5,2.5,2.5,2.5,2
8725,514737789,24.65,24.65,73.95,6.0,6.0,2.0,2.0,4.0,4.0,3
8726,514802789,54.5177777778,35.76,490.66,4.55555555556,4.0,2.44444444444,3.0,2.11111111111,2.0,9
8727,514811699,533.73,533.73,533.73,4.0,4.0,0.0,0.0,4.0,4.0,1
8728,514816699,49.19,49.19,98.38,5.5,5.5,3.5,3.5,2.0,2.0,2
8729,514829789,29.75,29.75,59.5,3.5,3.5,2.0,2.0,1.5,1.5,2
8730,514900699,41.76,41.76,41.76,7.0,7.0,6.0,6.0,1.0,1.0,1
8731,514905699,48.985,49.89,587.82,8.75,7.5,5.25,6.0,3.5,2.0,12
8732,514910789,215.88,215.88,215.88,7.0,7.0,5.0,5.0,2.0,2.0,1
8733,514911699,86.32,60.27,258.96,6.0,5.0,3.66666666667,3.0,2.33333333333,2.0,3
8734,514922789,136.797692308,70.46,1778.37,6.69230769231,6.0,3.84615384615,4.0,2.84615384615,2.0,13
8735,514934699,294.37,294.37,588.74,4.0,4.0,2.5,2.5,1.5,1.5,2
8736,515004789,69.79,69.79,139.58,7.0,7.0,4.5,4.5,2.5,2.5,2
8737,515011789,634.94,634.94,1269.88,14.5,14.5,1.5,1.5,13.0,13.0,2
8738,515025789,46.4025,35.13,371.22,14.1666666667,,5.16666666667,,9.75,11.5,8
8739,515104789,67.4616666667,57.74,809.54,4.91666666667,5.0,2.83333333333,2.0,2.08333333333,2.0,12
8740,515111699,69.635,61.68,278.54,5.66666666667,,3.0,,2.66666666667,,4
8741,515111789,103.59,110.22,414.36,5.5,5.0,2.75,3.0,2.75,3.0,4
8742,515113699,85.91,47.82,945.01,7.18181818182,7.0,5.0,5.0,2.18181818182,2.0,11
8743,515115789,74.2,74.2,74.2,4.0,4.0,3.0,3.0,1.0,1.0,1
8744,515116699,74.31,74.31,74.31,4.0,4.0,2.0,2.0,2.0,2.0,1
8745,515118699,106.48,106.48,106.48,3.0,3.0,2.0,2.0,1.0,1.0,1
8746,515128789,37.06,37.06,111.18,5.0,5.0,3.0,3.0,2.0,2.0,3
8747,515131699,119.75,119.75,119.75,5.0,5.0,4.0,4.0,1.0,1.0,1
8748,515209699,691.2,691.2,1382.4,8.0,8.0,4.0,4.0,4.0,4.0,2
8749,515209789,62.75,62.75,62.75,5.0,5.0,3.0,3.0,2.0,2.0,1
8750,515211699,32.6366666667,32.63,97.91,7.66666666667,8.0,5.0,5.0,2.66666666667,3.0,3
8751,515211789,64.74,64.74,64.74,5.0,5.0,2.0,2.0,3.0,3.0,1
8752,515223699,40.7866666667,48.19,122.36,5.66666666667,5.0,3.66666666667,3.0,2.0,2.0,3
8753,515310699,235.08,235.08,235.08,5.0,5.0,4.0,4.0,1.0,1.0,1
8754,515314789,61.44,61.44,122.88,6.0,6.0,4.0,4.0,2.0,2.0,2
8755,515340789,38.97,38.97,77.94,6.0,,3.0,,2.5,2.5,2
8756,515410699,211.45,211.45,211.45,7.0,7.0,4.0,4.0,3.0,3.0,1
8757,515411699,110.73,110.73,110.73,6.0,6.0,4.0,4.0,2.0,2.0,1
8758,515411789,61.3742857143,65.27,429.62,4.28571428571,4.0,2.28571428571,2.0,2.0,2.0,7
8759,515413789,116.72,63.15,933.76,7.375,6.0,4.0,4.0,3.375,2.0,8
8760,515428699,61.03,61.03,122.06,8.5,8.5,6.0,6.0,2.5,2.5,2
8761,515434789,64.93,64.93,64.93,7.0,7.0,6.0,6.0,1.0,1.0,1
8762,515503699,112.305,112.305,224.61,5.0,5.0,3.0,3.0,2.0,2.0,2
8763,515509789,138.78,138.78,138.78,3.0,3.0,1.0,1.0,2.0,2.0,1
8764,515510789,67.59,71.52,270.36,5.75,6.0,4.75,5.0,1.0,1.0,4
8765,515523789,57.8383333333,36.235,347.03,7.16666666667,7.0,4.83333333333,5.0,2.33333333333,3.0,6
8766,515525789,66.88,66.88,133.76,6.0,6.0,4.0,4.0,2.0,2.0,2
8767,515600699,55.0153333333,39.88,825.23,6.66666666667,7.0,4.13333333333,4.0,2.53333333333,2.0,15
8768,515602699,31.27,31.27,31.27,5.0,5.0,2.0,2.0,3.0,3.0,1
8769,515605699,118.472,39.6,592.36,5.8,5.0,4.0,4.0,1.8,2.0,5
8770,515611789,69.71,69.71,139.42,7.5,7.5,5.0,5.0,2.5,2.5,2
8771,515636699,53.5775,58.44,428.62,34.125,7.0,2.875,2.0,31.25,3.5,8
8772,515709789,1023.78,1144.56,3071.34,13.3333333333,8.0,3.66666666667,5.0,9.66666666667,3.0,3
8773,515710699,198.446666667,264.98,595.34,8.66666666667,7.0,4.0,5.0,4.66666666667,5.0,3
8774,515711699,24.54,24.54,49.08,6.5,6.5,4.0,4.0,2.5,2.5,2
8775,515711789,238.82,238.82,238.82,2.0,2.0,1.0,1.0,1.0,1.0,1
8776,515721789,45.955,35.14,275.73,8.4,,5.0,,3.66666666667,2.5,6
8777,515733699,48.19,38.04,1060.18,4.52380952381,,2.42857142857,,2.09090909091,2.0,22
8778,515734789,202.68,202.68,202.68,7.0,7.0,4.0,4.0,3.0,3.0,1
8779,515738699,48.38,48.38,48.38,8.0,8.0,5.0,5.0,3.0,3.0,1
8780,515805699,137.08,137.08,137.08,3.0,3.0,2.0,2.0,1.0,1.0,1
8781,515805789,637.46,637.46,637.46,16.0,16.0,7.0,7.0,9.0,9.0,1
8782,515810699,38.885,30.02,155.54,5.0,5.0,2.5,2.0,2.5,2.5,4
8783,515810789,83.23,83.23,166.46,4.0,4.0,2.5,2.5,1.5,1.5,2
8784,515811699,48.77,48.77,48.77,7.0,7.0,6.0,6.0,1.0,1.0,1
8785,515820789,61.74,61.74,61.74,27.0,27.0,5.0,5.0,22.0,22.0,1
8786,515823699,59.5626666667,47.25,893.44,6.13333333333,6.0,4.13333333333,4.0,2.0,2.0,15
8787,515826789,190.716444444,168.55,8582.24,9.58139534884,,5.51162790698,,3.97777777778,3.0,45
8788,515911699,24.08,24.08,72.24,5.0,5.0,3.0,3.0,2.0,2.0,3
8789,515935699,201.57,201.57,201.57,6.0,6.0,4.0,4.0,2.0,2.0,1
8790,515938789,33.3108333333,33.635,399.73,7.16666666667,7.5,4.5,4.5,2.66666666667,3.0,12
8791,515940699,107.759166667,45.11,1293.11,7.33333333333,4.0,1.91666666667,2.0,5.41666666667,2.0,12
8792,516000699,113.715,110.72,682.29,5.33333333333,4.0,2.83333333333,3.0,2.5,1.5,6
8793,516002699,88.5166666667,63.24,265.55,4.0,3.0,2.0,2.0,2.0,2.0,3
8794,516003699,76.74,76.74,76.74,6.0,6.0,2.0,2.0,4.0,4.0,1
8795,516010789,49.55,49.55,49.55,9.0,9.0,8.0,8.0,1.0,1.0,1
8796,516011699,50.93,50.93,50.93,9.0,9.0,7.0,7.0,2.0,2.0,1
8797,516011789,44.8516666667,49.68,269.11,11.6666666667,7.0,5.0,4.5,6.66666666667,3.0,6
8798,516111699,52.21,52.21,104.42,9.0,9.0,5.0,5.0,4.0,4.0,2
8799,516126789,19.31,19.31,19.31,9.0,9.0,6.0,6.0,3.0,3.0,1
8800,516133789,83.455,83.455,166.91,6.0,6.0,4.0,4.0,2.0,2.0,2
8801,516210789,73.65,73.65,147.3,9.5,9.5,6.0,6.0,3.5,3.5,2
8802,516211699,23.54,23.54,23.54,4.0,4.0,2.0,2.0,2.0,2.0,1
8803,516211789,92.49,92.49,92.49,7.0,7.0,2.0,2.0,5.0,5.0,1
8804,516220789,94.835,94.835,189.67,8.0,8.0,5.5,5.5,2.5,2.5,2
8805,516225699,431.94,431.94,431.94,5.0,5.0,3.0,3.0,2.0,2.0,1
8806,516229699,38.83,33.19,310.64,8.875,6.0,3.75,3.5,5.125,2.0,8
8807,516233699,32.275,32.275,64.55,6.0,,4.0,,2.0,2.0,2
8808,516303789,0.0,0.0,0.0,8.0,8.0,5.0,5.0,3.0,3.0,1
8809,516306789,91.8483333333,60.375,551.09,3.66666666667,3.5,1.66666666667,1.5,2.0,2.0,6
8810,516309699,431.82,431.82,431.82,4.0,4.0,1.0,1.0,3.0,3.0,1
8811,516310699,129.08,129.08,129.08,11.0,11.0,9.0,9.0,2.0,2.0,1
8812,516313699,60.9816666667,43.11,365.89,7.33333333333,7.0,5.5,5.5,1.83333333333,2.0,6
8813,516318699,96.495,109.785,385.98,6.0,5.5,4.25,4.0,1.75,1.5,4
8814,516322699,32.6175,17.92,260.94,7.875,7.0,6.5,6.0,1.375,1.0,8
8815,516326789,149.04,149.04,149.04,7.0,7.0,3.0,3.0,4.0,4.0,1
8816,516330699,39.5228571429,29.98,276.66,6.14285714286,6.0,4.14285714286,4.0,2.0,2.0,7
8817,516429789,54.052,38.32,270.26,15.5,,4.0,,9.6,1.0,5
8818,516500699,51.32,49.86,153.96,6.66666666667,6.0,2.0,2.0,4.66666666667,4.0,3
8819,516516699,58.4251219512,46.95,2395.43,7.41025641026,,3.79487179487,,3.58536585366,2.0,41
8820,516518789,75.24,75.24,75.24,4.0,4.0,4.0,4.0,0.0,0.0,1
8821,516526699,58.3344,54.52,1458.36,5.09090909091,,2.68181818182,,2.20833333333,,25
8822,516527789,47.2981818182,45.74,520.28,6.1,,3.2,,4.90909090909,3.0,11
